example_id,caption,wav,split,image_id,target
1781227288_6811e734be.jpg#0,A man in yellow stands in a garbage strewn underpass .,1781227288_6811e734be_0.wav,train,1781227288_6811e734be.jpg,['man']
1784309115_0ad6791146.jpg#0,A girl in the bathing suit talking to a guy .,1784309115_0ad6791146_0.wav,train,1784309115_0ad6791146.jpg,"['suit', 'girl', 'bathing', 'guy']"
1785138090_76a56aaabc.jpg#0,A female walking wearing a string bikini towards a man in a striped shirt .,1785138090_76a56aaabc_0.wav,train,1785138090_76a56aaabc.jpg,"['shirt', 'bikini', 'man']"
1787222774_d5c68cce53.jpg#0,Kids ride outside in red car .,1787222774_d5c68cce53_0.wav,train,1787222774_d5c68cce53.jpg,['car']
1794818900_e0ffdd268e.jpg#0,A girl plays on a red toy .,1794818900_e0ffdd268e_0.wav,train,1794818900_e0ffdd268e.jpg,"['girl', 'toy']"
1795151944_d69b82f942.jpg#0,"A team of dogs , and a woman following on a bike .",1795151944_d69b82f942_0.wav,train,1795151944_d69b82f942.jpg,"['bike', 'woman']"
1797507760_384744fb34.jpg#4,Topless men walking up a rocky path .,1797507760_384744fb34_4.wav,train,1797507760_384744fb34.jpg,['path']
1797554350_20998753c0.jpg#1,A runner is being handed a water bottle from a woman in a teal jacket holding an umbrella .,1797554350_20998753c0_1.wav,train,1797554350_20998753c0.jpg,"['water', 'jacket', 'woman', 'bottle']"
1798209205_77dbf525b0.jpg#0,A blonde haired woman is pouring drinks at a bar .,1798209205_77dbf525b0_0.wav,train,1798209205_77dbf525b0.jpg,"['blonde', 'woman']"
1798215547_ef7ad95be8.jpg#0,A boy wearing navy blue slides down a gray slide .,1798215547_ef7ad95be8_0.wav,train,1798215547_ef7ad95be8.jpg,"['slide', 'boy', 'blue']"
179829865_095b040377.jpg#0,A man beginning to waterski wearing a red life jacket .,179829865_095b040377_0.wav,train,179829865_095b040377.jpg,"['man', 'jacket']"
1799188614_b5189728ba.jpg#0,A boy in a swimsuit walking in the sand towards the water,1799188614_b5189728ba_0.wav,train,1799188614_b5189728ba.jpg,"['water', 'boy', 'sand']"
1799271536_6e69c8f1dc.jpg#0,A brown and black dog runs down a sandy beach .,1799271536_6e69c8f1dc_0.wav,train,1799271536_6e69c8f1dc.jpg,"['brown', 'dog', 'beach']"
1800601130_1c0f248d12.jpg#0,A brown dog is jumping after a tennis ball .,1800601130_1c0f248d12_0.wav,train,1800601130_1c0f248d12.jpg,"['ball', 'tennis', 'dog']"
1801063894_60bce29e19.jpg#0,A girl in a yellow bathing suit from a cliff looks at a person in the water .,1801063894_60bce29e19_0.wav,train,1801063894_60bce29e19.jpg,"['water', 'bathing', 'cliff', 'suit', 'girl', 'person']"
1801188148_a176954965.jpg#0,A brown dog is running towards three other dogs .,1801188148_a176954965_0.wav,train,1801188148_a176954965.jpg,['dog']
1801874841_4c12055e2f.jpg#0,A brown dog is staring closely at a sleeping brown and white dog .,1801874841_4c12055e2f_0.wav,train,1801874841_4c12055e2f.jpg,"['brown', 'dog']"
1803631090_05e07cc159.jpg#0,A girl in a firefighter 's uniform looks back and says something .,1803631090_05e07cc159_0.wav,train,1803631090_05e07cc159.jpg,"['girl', 'something']"
1805990081_da9cefe3a5.jpg#0,A boy in a striped shirt walking a small dog on a leash .,1805990081_da9cefe3a5_0.wav,train,1805990081_da9cefe3a5.jpg,"['shirt', 'boy', 'dog']"
1806580620_a8fe0fb9f8.jpg#0,A blonde lady with sunglasses smiles .,1806580620_a8fe0fb9f8_0.wav,train,1806580620_a8fe0fb9f8.jpg,"['blonde', 'lady']"
1807169176_7f5226bf5a.jpg#0,A group of people sit around a blazing fire at night .,1807169176_7f5226bf5a_0.wav,train,1807169176_7f5226bf5a.jpg,"['night', 'fire', 'group']"
1808007704_ee8a93abb4.jpg#0,A man in a red shirt is jumping from one rock to another larger rocker with two male spotters below him .,1808007704_ee8a93abb4_0.wav,train,1808007704_ee8a93abb4.jpg,"['shirt', 'man', 'rock']"
1808504612_3508f3c9bb.jpg#0,Children climbing huge tree .,1808504612_3508f3c9bb_0.wav,train,1808504612_3508f3c9bb.jpg,['tree']
1809758121_96026913bb.jpg#0,A blond girl wearing blue jumping across a stream .,1809758121_96026913bb_0.wav,train,1809758121_96026913bb.jpg,"['jumping', 'stream', 'girl', 'blond']"
1809796012_a2dac6c26b.jpg#0,A black and white dog standing on its hind legs on carpeting in front of a chair .,1809796012_a2dac6c26b_0.wav,train,1809796012_a2dac6c26b.jpg,"['front', 'chair', 'dog']"
1810651611_35aae644fb.jpg#0,A closeup of a little girl on a swing .,1810651611_35aae644fb_0.wav,train,1810651611_35aae644fb.jpg,"['girl', 'swing']"
181103691_fb2f956abd.jpg#0,A group of children play in the street where water is sprayed .,181103691_fb2f956abd_0.wav,train,181103691_fb2f956abd.jpg,"['water', 'street', 'group']"
181157221_e12410ef0b.jpg#0,A man and a woman walk their dogs on leashes .,181157221_e12410ef0b_0.wav,train,181157221_e12410ef0b.jpg,"['woman', 'man']"
1812525037_528465037c.jpg#1,"The two young children are in black and white facepaint and costumes while riding in a stroller , they are being pushed by a man also in facepaint and a costume",1812525037_528465037c_1.wav,train,1812525037_528465037c.jpg,"['costume', 'man']"
1813266419_08bf66fe98.jpg#0,A child in a striped shirt gleefully plays among some water fountains .,1813266419_08bf66fe98_0.wav,train,1813266419_08bf66fe98.jpg,"['water', 'shirt', 'child']"
1813597483_3f09d2a020.jpg#0,A dog jumps over a log in the woods .,1813597483_3f09d2a020_0.wav,train,1813597483_3f09d2a020.jpg,"['jumps', 'dog']"
1813777902_07d1d4b00c.jpg#0,a boy dressed as a pirate smiles largley .,1813777902_07d1d4b00c_0.wav,train,1813777902_07d1d4b00c.jpg,['boy']
1814086703_33390d5fc7.jpg#0,A dog looks behind itself .,1814086703_33390d5fc7_0.wav,train,1814086703_33390d5fc7.jpg,['dog']
181415975_2627aa6668.jpg#0,A blonde man is wakeboarding and is jumping into the air .,181415975_2627aa6668_0.wav,train,181415975_2627aa6668.jpg,"['blonde', 'air', 'man']"
1814391289_83a1eb71d3.jpg#0,A boy dressed as Spiderman ringing a door bell,1814391289_83a1eb71d3_0.wav,train,1814391289_83a1eb71d3.jpg,['boy']
181777261_84c48b31cb.jpg#0,A beach crowded with beachgoers .,181777261_84c48b31cb_0.wav,train,181777261_84c48b31cb.jpg,['beach']
1818403842_553a2a392c.jpg#0,black dogs jump in pool to a hand .,1818403842_553a2a392c_0.wav,train,1818403842_553a2a392c.jpg,"['hand', 'pool']"
1819261140_6c022f4b1d.jpg#0,A costumed diner sits in a restaurant wearing a black outfit that covers their face .,1819261140_6c022f4b1d_0.wav,train,1819261140_6c022f4b1d.jpg,"['face', 'restaurant']"
1821238649_2fda79d6d7.jpg#0,A girl dressed as a devil stands in front of a lighted object on a city street .,1821238649_2fda79d6d7_0.wav,train,1821238649_2fda79d6d7.jpg,"['front', 'girl', 'street', 'city']"
182493240_40410254b0.jpg#0,Two men raise their arms atop a snowy mountain .,182493240_40410254b0_0.wav,train,182493240_40410254b0.jpg,"['snowy', 'mountain']"
1827560917_c8d3c5627f.jpg#0,A dog with a few leashes and a vest on pulls at something with its mouth .,1827560917_c8d3c5627f_0.wav,train,1827560917_c8d3c5627f.jpg,"['something', 'dog', 'mouth']"
1835511273_790eaae6e6.jpg#0,A man dressed in a red outfit .,1835511273_790eaae6e6_0.wav,train,1835511273_790eaae6e6.jpg,['man']
1837976956_3c45d0f9b8.jpg#0,A girl in a polka dot dress singing into a microphone .,1837976956_3c45d0f9b8_0.wav,train,1837976956_3c45d0f9b8.jpg,"['dress', 'microphone', 'girl']"
185057637_e8ada37343.jpg#0,A group of five people stand outdoors .,185057637_e8ada37343_0.wav,train,185057637_e8ada37343.jpg,['group']
1858963639_4588cd4be9.jpg#0,A girl with a red helmet carying a lot of rope .,1858963639_4588cd4be9_0.wav,train,1858963639_4588cd4be9.jpg,"['helmet', 'rope', 'girl']"
185972340_781d60ccfd.jpg#0,A man drives a green jeep over a few jagged rocks .,185972340_781d60ccfd_0.wav,train,185972340_781d60ccfd.jpg,['man']
1859726819_9a793b3b44.jpg#0,An upset woman with her makeup streaming down her face from her tears .,1859726819_9a793b3b44_0.wav,train,1859726819_9a793b3b44.jpg,"['face', 'woman']"
1859941832_7faf6e5fa9.jpg#0,A dog catches a Frisbee as it jumps on the grass .,1859941832_7faf6e5fa9_0.wav,train,1859941832_7faf6e5fa9.jpg,"['grass', 'frisbee', 'dog']"
1860543210_47e94cf652.jpg#0,A guy in gray is walking across the street at night .,1860543210_47e94cf652_0.wav,train,1860543210_47e94cf652.jpg,"['night', 'guy', 'street']"
186348874_75b2cf1ec5.jpg#0,A group of bicyclists riding down a path in an off road race .,186348874_75b2cf1ec5_0.wav,train,186348874_75b2cf1ec5.jpg,"['race', 'road', 'path', 'group']"
1865794069_6e3a1e57bb.jpg#0,A blond boy with a navy blue uniform kicks a soccer ball in an open field .,1865794069_6e3a1e57bb_0.wav,train,1865794069_6e3a1e57bb.jpg,"['ball', 'soccer', 'boy', 'field', 'blue', 'uniform', 'blond']"
186890601_8a6b0f1769.jpg#0,A man in a maroon bathing suit swings on a rope on a lake .,186890601_8a6b0f1769_0.wav,train,186890601_8a6b0f1769.jpg,"['lake', 'rope', 'suit', 'man']"
186890605_ddff5b694e.jpg#0,A guy in swimming trunks flying on a rope swing above a lake .,186890605_ddff5b694e_0.wav,train,186890605_ddff5b694e.jpg,"['rope', 'guy', 'lake']"
1876536922_8fdf8d7028.jpg#0,Two dogs are running through water carrying a rope and red float in their mouths .,1876536922_8fdf8d7028_0.wav,train,1876536922_8fdf8d7028.jpg,"['rope', 'water']"
1881494074_1bebd93089.jpg#0,"A baby with a pink hat , held by a man in red and a woman in pink .",1881494074_1bebd93089_0.wav,train,1881494074_1bebd93089.jpg,"['baby', 'woman', 'pink', 'man', 'hat']"
1884065356_c6c34b4568.jpg#0,A black dog in the water,1884065356_c6c34b4568_0.wav,train,1884065356_c6c34b4568.jpg,"['water', 'dog']"
1884727806_d84f209868.jpg#0,A man and a woman wear mickey mouse ears at an event .,1884727806_d84f209868_0.wav,train,1884727806_d84f209868.jpg,"['woman', 'man']"
1895768965_43cd9d164f.jpg#0,A black and white dog runs in some leaves .,1895768965_43cd9d164f_0.wav,train,1895768965_43cd9d164f.jpg,['dog']
189740668_0b045f1ff2.jpg#0,A boy does a cartwheel on a rock cliff .,189740668_0b045f1ff2_0.wav,train,189740668_0b045f1ff2.jpg,"['cliff', 'boy', 'rock']"
1904112245_549e47c8aa.jpg#0,A dog in the forest .,1904112245_549e47c8aa_0.wav,train,1904112245_549e47c8aa.jpg,['dog']
190638179_be9da86589.jpg#0,A man in a hat stands in front of a gray jeep in dry grass .,190638179_be9da86589_0.wav,train,190638179_be9da86589.jpg,"['front', 'hat', 'man', 'grass']"
190965502_0b9ed331d9.jpg#2,Several people lay out in the sun on white lawn chairs by a body of water .,190965502_0b9ed331d9_2.wav,train,190965502_0b9ed331d9.jpg,"['body', 'water']"
191003284_1025b0fb7d.jpg#0,A man helps a little girl ride a bike .,191003284_1025b0fb7d_0.wav,train,191003284_1025b0fb7d.jpg,"['girl', 'man', 'bike']"
191003287_2915c11d8e.jpg#0,A father feeding his child on the street .,191003287_2915c11d8e_0.wav,train,191003287_2915c11d8e.jpg,"['street', 'child']"
191592626_477ef5e026.jpg#0,A climber is scaling a mountain cliff .,191592626_477ef5e026_0.wav,train,191592626_477ef5e026.jpg,"['mountain', 'cliff', 'climber']"
1917203130_fcaff8b10e.jpg#0,A child at an exhibit .,1917203130_fcaff8b10e_0.wav,train,1917203130_fcaff8b10e.jpg,['child']
1918573100_d31cbb6b77.jpg#0,A black and white dog balances on a wooden plank .,1918573100_d31cbb6b77_0.wav,train,1918573100_d31cbb6b77.jpg,['dog']
19212715_20476497a3.jpg#0,a kayaker kayaks through the water .,19212715_20476497a3_0.wav,train,19212715_20476497a3.jpg,['water']
1921398767_771743bf4e.jpg#0,A dog has a wetsuit in his mouth on the beach .,1921398767_771743bf4e_0.wav,train,1921398767_771743bf4e.jpg,"['mouth', 'wetsuit', 'dog', 'beach']"
1923476156_e20976b32d.jpg#0,A fluffy white dog on a leash with its owner riding a bike .,1923476156_e20976b32d_0.wav,train,1923476156_e20976b32d.jpg,"['bike', 'dog']"
1924234308_c9ddcf206d.jpg#0,A girl in a bikini and sneakers makes her way out of the water and onto the rocks .,1924234308_c9ddcf206d_0.wav,train,1924234308_c9ddcf206d.jpg,"['water', 'girl', 'bikini']"
1925434818_2949a8f6d8.jpg#0,Several children playing in a ball pit .,1925434818_2949a8f6d8_0.wav,train,1925434818_2949a8f6d8.jpg,['ball']
1928319708_ccf1f4ee72.jpg#0,A man is cycling on the road .,1928319708_ccf1f4ee72_0.wav,train,1928319708_ccf1f4ee72.jpg,"['road', 'man']"
1931690777_897a7d8ab6.jpg#0,Four boys doing a cannonball jump in unison into the pool .,1931690777_897a7d8ab6_0.wav,train,1931690777_897a7d8ab6.jpg,"['cannonball', 'pool']"
1932161768_996eadac87.jpg#0,a small dog steps onto a log .,1932161768_996eadac87_0.wav,train,1932161768_996eadac87.jpg,['dog']
1932314876_9cc46fd054.jpg#0,A girl wearing a blue top has her feet in the stream .,1932314876_9cc46fd054_0.wav,train,1932314876_9cc46fd054.jpg,"['top', 'stream', 'girl', 'blue']"
1936215201_d03a75cbba.jpg#0,A baby boy plays outside with a blue toy .,1936215201_d03a75cbba_0.wav,train,1936215201_d03a75cbba.jpg,"['boy', 'baby', 'toy']"
1937104503_313d22a2d0.jpg#0,A black and white dog is playing in water .,1937104503_313d22a2d0_0.wav,train,1937104503_313d22a2d0.jpg,"['water', 'dog']"
1937262236_cbf5bfa101.jpg#0,The dogs fight over the red and pink ball .,1937262236_cbf5bfa101_0.wav,train,1937262236_cbf5bfa101.jpg,['ball']
1947351225_288d788983.jpg#0,A child shows other kids his still packaged toy .,1947351225_288d788983_0.wav,train,1947351225_288d788983.jpg,"['toy', 'child']"
195084264_72fb347b0f.jpg#0,A man in a checked shirt stands next to a large wooden bowl .,195084264_72fb347b0f_0.wav,train,195084264_72fb347b0f.jpg,"['shirt', 'man']"
1952896009_cee8147c90.jpg#0,A woman carrying a purse and a bag with a baby in a backpack walking down a road .,1952896009_cee8147c90_0.wav,train,1952896009_cee8147c90.jpg,"['bag', 'road', 'baby', 'woman']"
1956678973_223cb1b847.jpg#2,Several children leaping into a pile of leaves on the ground .,1956678973_223cb1b847_2.wav,train,1956678973_223cb1b847.jpg,"['pile', 'ground']"
1956944011_c5661d3f22.jpg#0,A child wearing a white shirt hangs from the playground equipment .,1956944011_c5661d3f22_0.wav,train,1956944011_c5661d3f22.jpg,"['playground', 'shirt', 'equipment', 'child']"
1957371533_62bc720bac.jpg#0,A black and white dog shakes itself to get the water off,1957371533_62bc720bac_0.wav,train,1957371533_62bc720bac.jpg,"['water', 'dog']"
195962284_e57178054a.jpg#0,A boy in a large pool .,195962284_e57178054a_0.wav,train,195962284_e57178054a.jpg,"['pool', 'boy']"
195962790_3380aea352.jpg#0,A woman in a purple shirt and a brown puppy sit near a fountain,195962790_3380aea352_0.wav,train,195962790_3380aea352.jpg,"['woman', 'shirt', 'fountain']"
1965278563_8279e408de.jpg#0,A big brown dog floats in a canoe on the river at sunset .,1965278563_8279e408de_0.wav,train,1965278563_8279e408de.jpg,"['sunset', 'canoe', 'dog', 'brown', 'river']"
1969573381_5ecfae4c80.jpg#0,A brown and white animal surrounded by trees .,1969573381_5ecfae4c80_0.wav,train,1969573381_5ecfae4c80.jpg,['brown']
197142902_f05ff198c2.jpg#0,A man and a woman in glasses blow bubbles .,197142902_f05ff198c2_0.wav,train,197142902_f05ff198c2.jpg,"['woman', 'man']"
1975171469_84e425f61b.jpg#0,A boy plays a game .,1975171469_84e425f61b_0.wav,train,1975171469_84e425f61b.jpg,"['game', 'boy']"
1975531316_8b00eeaaf7.jpg#0,A dog is on a leash held by a woman in white shoes .,1975531316_8b00eeaaf7_0.wav,train,1975531316_8b00eeaaf7.jpg,"['woman', 'dog']"
1977827746_4e13d7e19f.jpg#0,A young boy and girl sit in a wagon eating corndogs .,1977827746_4e13d7e19f_0.wav,train,1977827746_4e13d7e19f.jpg,['boy']
197924859_f6e39a7dfa.jpg#0,A man showering in a home outdoor shower facility .,197924859_f6e39a7dfa_0.wav,train,197924859_f6e39a7dfa.jpg,['man']
1980315248_82dbc34676.jpg#0,A man does yard work .,1980315248_82dbc34676_0.wav,train,1980315248_82dbc34676.jpg,['man']
1989145280_3b54452188.jpg#0,A blond girl with sunglasses on her head looks squeamish .,1989145280_3b54452188_0.wav,train,1989145280_3b54452188.jpg,"['head', 'girl', 'blond']"
1994416869_4dd769a806.jpg#0,A little girl in only socks and a necklace is being tossed in the air and caught .,1994416869_4dd769a806_0.wav,train,1994416869_4dd769a806.jpg,"['air', 'girl']"
199463720_329a802206.jpg#0,A man and woman ride bicycles next to each other .,199463720_329a802206_0.wav,train,199463720_329a802206.jpg,"['woman', 'man']"
199809190_e3f6bbe2bc.jpg#0,A group of people jump into a lake in unison .,199809190_e3f6bbe2bc_0.wav,train,199809190_e3f6bbe2bc.jpg,"['lake', 'group']"
1998255400_0cd086908f.jpg#0,a dog attempting to drink from an outdoor water faucet,1998255400_0cd086908f_0.wav,train,1998255400_0cd086908f.jpg,"['water', 'dog']"
2000459828_3c9e109106.jpg#0,A group of people stand in front of a rock formation .,2000459828_3c9e109106_0.wav,train,2000459828_3c9e109106.jpg,"['rock', 'front', 'group']"
2003663004_5b70920a98.jpg#0,A football player pauses during a game .,2003663004_5b70920a98_0.wav,train,2003663004_5b70920a98.jpg,['game']
2004674713_2883e63c67.jpg#0,A brindle-coated dog is growling at a jumping brown dog with purple collar inside a park enclosure .,2004674713_2883e63c67_0.wav,train,2004674713_2883e63c67.jpg,['dog']
201682811_105241dee3.jpg#1,"Two men are standing in a street , one appears to be throwing something .",201682811_105241dee3_1.wav,train,201682811_105241dee3.jpg,"['something', 'street']"
2017276266_566656c59d.jpg#0,"A dog in midair catching a ring , while another dog watches .",2017276266_566656c59d_0.wav,train,2017276266_566656c59d.jpg,"['midair', 'ring', 'dog']"
2021602343_03023e1fd1.jpg#0,a boy holds a basketball angerly .,2021602343_03023e1fd1_0.wav,train,2021602343_03023e1fd1.jpg,['boy']
2021671653_567395c7cf.jpg#0,A boy dressed in denim is running on the sidewalk .,2021671653_567395c7cf_0.wav,train,2021671653_567395c7cf.jpg,"['sidewalk', 'denim', 'boy']"
2029280005_a19609c81a.jpg#0,a man in a black shirt is rollerblading past a bench in the city .,2029280005_a19609c81a_0.wav,train,2029280005_a19609c81a.jpg,"['city', 'shirt', 'man', 'bench']"
2030781555_b7ff7be28f.jpg#0,People are sitting on step along the water and fishing .,2030781555_b7ff7be28f_0.wav,train,2030781555_b7ff7be28f.jpg,"['water', 'fishing', 'step']"
2034553054_b00c166895.jpg#0,A boy with a blue hat points towards a bowl full of cork .,2034553054_b00c166895_0.wav,train,2034553054_b00c166895.jpg,"['boy', 'blue']"
2036407732_d5a0389bba.jpg#0,A group of 5 people are walking toward the mountains .,2036407732_d5a0389bba_0.wav,train,2036407732_d5a0389bba.jpg,['group']
2039457436_fc30f5e1ce.jpg#0,a attrative woman climbs over a fence .,2039457436_fc30f5e1ce_0.wav,train,2039457436_fc30f5e1ce.jpg,"['woman', 'fence']"
2040941056_7f5fd50794.jpg#1,Two brown dogs cavort together near a tree .,2040941056_7f5fd50794_1.wav,train,2040941056_7f5fd50794.jpg,['tree']
2042009399_afad34e7c1.jpg#0,A group of boys play flag football while some bystanders watch .,2042009399_afad34e7c1_0.wav,train,2042009399_afad34e7c1.jpg,['group']
